dates;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;ltr;corpr;svar;csp;D/P;D/Y;E/P;E/P 10y;D/E payout;tms;dfy;RPI;W875RX1;DPCERA3M086SBEA;CMRMTSPLx;RETAILx;INDPRO;IPFPNSS;IPFINAL;IPCONGD;IPDCONGD;IPNCONGD;IPBUSEQ;IPMAT;IPDMAT;IPNMAT;IPMANSICS;IPB51222S;IPFUELS;CUMFNS;HWI;HWIURATIO;CLF16OV;CE16OV;UNRATE;UEMPMEAN;UEMPLT5;UEMP5TO14;UEMP15OV;UEMP15T26;UEMP27OV;CLAIMSx;PAYEMS;USGOOD;CES1021000001;USCONS;MANEMP;DMANEMP;NDMANEMP;SRVPRD;USTPU;USWTRADE;USTRADE;USFIRE;USGOVT;CES0600000007;AWOTMAN;AWHMAN;HOUST;HOUSTNE;HOUSTMW;HOUSTS;HOUSTW;PERMIT;PERMITNE;PERMITMW;PERMITS;PERMITW;ACOGNO;AMDMNOx;ANDENOx;AMDMUOx;BUSINVx;ISRATIOx;M1SL;M2SL;M2REAL;BOGMBASE;TOTRESNS;NONBORRES;BUSLOANS;REALLN;NONREVSL;CONSPI;S&P 500;S&P: indust;S&P div yield;S&P PE ratio;FEDFUNDS;CP3Mx;TB3MS;TB6MS;GS1;GS5;GS10;AAA;BAA;COMPAPFFx;TB3SMFFM;TB6SMFFM;T1YFFM;T5YFFM;T10YFFM;AAAFFM;BAAFFM;TWEXAFEGSMTHx;EXSZUSx;EXJPUSx;EXUSUKx;EXCAUSx;WPSFD49207;WPSFD49502;WPSID61;WPSID62;OILPRICEx;PPICMM;CPIAUCSL;CPIAPPSL;CPITRNSL;CPIMEDSL;CUSR0000SAC;CUSR0000SAD;CUSR0000SAS;CPIULFSL;CUSR0000SA0L2;CUSR0000SA0L5;PCEPI;DDURRG3M086SBEA;DNDGRG3M086SBEA;DSERRG3M086SBEA;CES0600000008;CES2000000008;CES3000000008;UMCSENTx;MZMSL;DTCOLNVHFNM;DTCTHFNM;INVEST;VXOCLSx;Canada: S&P/TSX Composite Index, Close Price (AVG, 1975=1000);Canada: MSCI Share Price Index ex Div, US$ (NSA, EOP, Dec-69=100);Canada: TSX Group Market Capitalization (EOP, Mil.C$);EU 27: MSCI Share Price Index ex Div, LocCur (NSA, EOP, Dec-87=100);France: Paris Stock Market: Price Index: CAC 40 (AVG, Dec-31-87=1000);Germany: Stock Market Indexes: DAX Performance Index (AVG, Dec-30-87=1000);Germany: Deutsche Boerse Market Capitalization (EOP, Mil.Euros);Italy: Stock Price Index: FTSE MIB (AVG, Dec-31-97=24401.54);Italy: Borsa Italiana Market Capitalization (EOP, Mil.EUR);Japan: Nikkei Stock Average: TSE 225 Issues (AVG, May-16-49=100);Japan: 1st Tokyo Stock Exchange: Market Capitalization (EOP, Bil.Yen);U.K.: London Stock Exchange: FTSE 100 (EOP, Jan-2-84=1000);UK: London Stock Exchange Market Capitalization (EOP, Mil.EUR);CRSP_SPvw
30/06/94;0.3330;3.3491;0.3084170767;0.0046;-0.0002;0.0003;0.0015;0.0340103517;0.000000;-0.0100;-0.0081;0.0007971036;-0.0009657219;-1.24167;-1.268849698;-0.56700339820610;-0.49299657778647;-0.674668180194274;0.0739500000000000;0.0068;-0.137840962;-0.134846942;0.596072964;0.913800468;1.146190609;0.636178163;0.574659379;0.554487006;0.692084867;0.854355864;0.631013628;0.589279364;0.713733813;0.332116966;0.301473839;0.266302616;3.89395372;-0.141244718;-0.0488;-101;-0.01349578;-0.166832517;-0.18737429;0;-0.7;3.882905972;-0.529424979;-3.62631728;1.307208157;-7.084769033;-5.437677088;0.277876572;0.263922032;0.017383746;0.255377803;0.282585847;0.396000913;0.116194639;0.281349568;0.334848435;0.323936884;0.36120077;0.028864194;0.05189683;41.2;0.1;41.8;7.250635512;4.941642423;5.758901774;6.432940093;5.799092654;7.21303166;4.983606622;5.707110265;6.336825731;5.843544417;0.79071804;1.691426628;5.923505517;0.634988251;0.650481856;0;-0.026563143;-0.596748006;-0.593322642;1.065679441;5.139341264;4.979445173;-0.005488205;0.069162107;-0.389585292;0.000838263;0.867813733;0.472025369;-0.01500226;-1.176397322;0.24;0;0;-0.05;-0.04;-0.08;-0.08;-0.02;0.03;0.32;-0.11;0.3;1.02;2.45;2.85;3.72;4.4;-0.928184861;-2.858158076;-1.189563944;1.451979046;0.202575673;0.079904119;0.244332885;0.425278754;2.041473213;-2.318804145;4.855996201;0.067222445;0.221407642;0.904070814;0.046402927;0.224462415;-0.244238503;0.122773979;0.201770151;0.207635369;0.068842039;0.100923912;-0.099749977;0.386575089;0.030014227;-0.239011928;-0.280357425;-0.000278706;-1.6;-0.695164966;2.453340055;0.460341004;0.911539231;12.9459;-2.81325095;-6.874092369;-5.79757705;-3.88899796;-8.608840909;NaN;0.592704391;NaN;NaN;3.444653889;-0.533856425;-1.742068267;-2.001441312;-0.024762
31/07/94;0.2283;2.7785;0.2969853808;0.0000;0.0014;0.0015;-0.0028;0.0312260505;0.000158;0.0363;0.0309;0.0003272701;-0.0006430939;-1.27037;-1.239388769;-0.57020079915175;-0.49817164748814;-0.700170370366985;0.0709916666666667;0.0069;0.169913006;0.24341787;-0.067332882;-0.439314425;0.316900126;0.153116545;-0.025721951;-0.04807702;-0.487335409;0.178203699;-0.736143191;1.194232318;0.379989399;1.47184862;-0.238468341;0.397347746;0.086711757;-0.967383448;0.0499;203;0.024387922;0.069674942;0.058694059;0;0.2;2.259375291;-5.583821826;3.131441756;8.701137699;-1.145779562;0.644974385;0.325106907;0.188716564;-0.31337073;0.547839367;0.094018105;0.088884505;0.101559675;0.359019793;0.40293809;0.290264806;0.478347391;-0.072176113;0.139987061;41.2;0;41.8;7.271703707;4.8978398;5.805134969;6.386879319;5.937536205;7.196686571;5.081404365;5.703782475;6.340359304;5.726847748;0.247771693;-0.034473724;-1.412838513;0.130762316;0.6487375;0;0.313068193;0.573956955;-0.089302806;-0.272828105;-0.908376141;-0.901952435;0.517428474;0.192934772;-0.644879129;-0.000172915;-0.756985838;-0.546159288;0.028097037;-3.05917388;0.01;0.18;0.19;0.2;0.21;0.21;0.2;0.14;0.15;0.49;0.07;0.49;1.22;2.65;3.04;3.85;4.54;-2.33918079;-3.619767731;-4.06223098;1.334264319;-0.072301355;0.318661574;0.405943176;-0.087089431;-1.466525304;-3.447273116;-3.296121512;0.066676708;-1.041337247;0.294455538;-0.001444371;-0.002019967;-0.001605145;-0.061896978;-0.06817723;0.067744436;0.068269599;0.068965599;0.153148944;0.167732882;0.017088071;0.237749152;0.418070242;0.08288231;-2.2;0.685524311;-3.102595426;-2.194192471;-0.218047485;12.1635;-0.156836242;4.334857401;3.606716768;5.704657748;1.126638465;NaN;1.553394302;NaN;NaN;-2.242347619;-2.128031771;5.446379059;1.483591565;0.032714
31/08/94;0.2278;2.7034;0.2856838193;0.0019;-0.0004;-0.0006;0.0015;0.0287206541;0.000125;-0.0086;-0.0031;0.0005603787;-0.0009749581;-1.30505;-1.268093559;-0.58011897602443;-0.50362676960514;-0.724926578230084;0.0723666666666667;0.0067;0.144545737;0.119429225;0.656609778;2.333947541;1.241340772;0.592579093;0.554767052;0.71847504;1.177948544;1.679920782;0.989216126;0.24286431;0.640247678;0.22322461;1.354958258;0.785762489;-3.209021428;1.156815782;0.3643;-153;-0.018451901;0.47570596;0.516973449;-0.1;-0.2;-5.428395082;10.36751584;-2.584494175;-6.475018375;0.447142233;-1.754043054;0.249231086;0.302081967;0.069722854;0.272798299;0.322514719;0.472720991;0.101456636;0.23609679;0.345319116;0.505467388;0.353025824;-0.072228244;0.025902039;41.1;0;41.7;7.279318835;5.003946306;5.726847748;6.522092798;5.749392986;7.227662499;4.96284463;5.713732806;6.378426184;5.834810737;1.387599997;0.598839179;0.457238212;0.059253731;0.854386839;-0.01;-0.487806601;-0.321419753;-0.473358525;-0.766304037;-1.542402388;-1.353077588;-0.315576967;-0.077461549;0.690924143;0.000625693;2.80477955;3.107816855;-0.072394681;0.310272195;0.21;0.09;0.15;0.13;0.08;-0.03;-0.06;-0.04;-0.06;0.37;0.01;0.41;1.09;2.41;2.77;3.6;4.27;0.355778204;-0.416304579;1.507599172;-0.291366065;-0.311492881;-0.001582242;-0.002364162;0.250420561;0.880104597;-9.677514009;-0.608939306;0.06600142;-0.301849249;0.286578766;0.045703006;-0.002001932;-0.24035093;0.244160573;0.132970135;-0.070367647;0.067561442;-0.085905821;-0.328716831;-0.07695433;-0.041823856;-0.15898095;-0.418459012;-0.000621889;2.7;-0.434011126;3.254572328;1.8640145;-0.937504488;11.393;2.077983171;5.33837562;3.8218627;2.608207388;3.188772154;NaN;2.42688447;NaN;NaN;0.265793643;0.227314691;5.328151963;5.319667025;0.041341
30/09/94;0.2272;2.6322;0.2909046586;0.0015;0.0027;0.0024;0.0039;0.0290191161;0.000117;-0.0331;-0.0265;0.0008018755;-0.0008392978;-1.27551;-1.302773119;-0.52653041502116;-0.50786443151497;-0.748976330396923;0.0761500000000000;0.0064;0.435800789;0.473564796;0.150037538;-0.433854946;0.813351085;0.380426862;0.201390634;0.03557046;-0.497398498;0.39662877;-0.835939092;1.040762503;0.605368893;1.344344048;-0.182525891;0.499167803;-1.518121446;0.382192046;0.1205;50;0.019095077;0.111155111;0.279319614;-0.1;-0.1;0;-10.32434727;-0.145560433;1.845689978;-1.670990037;-1.800498751;0.30502798;0.314246069;0.365249558;0.698083114;0.198853733;0.304115602;0.043449925;0.302736249;0.39564839;0.369820087;0.446509769;-0.202517066;0.160443064;41.1;-0.1;41.6;7.295735073;4.875197323;5.789960171;6.469250317;5.916202063;7.252762418;4.905274778;5.686975356;6.410174882;5.924255797;-0.483323335;-0.272504982;0.115068565;0.353625021;0.645918422;0;0.12161149;0.083170696;-0.188259511;0.324333467;2.295100275;2.296554005;-0.448558965;0.15615635;0.686745917;0.001145404;0.584194101;1.645435493;-0.009761349;-1.835549821;0.26;0.18;0.14;0.16;0.2;0.2;0.22;0.27;0.24;0.29;-0.11;0.31;1.03;2.35;2.73;3.61;4.25;-1.400520983;-2.239700921;-1.173655885;1.537848407;-1.778768123;-0.634984357;-0.889086367;-0.255034022;-1.789409027;1.546365487;-1.417571789;-0.202357661;1.047796943;-1.109943373;-0.001798863;-0.372217807;-0.000253965;-0.245283511;-0.201406698;-0.206729206;-0.27586107;-0.116432251;-0.021539377;-0.414380504;-0.022549674;0.157478774;0.415752722;-0.000618798;-0.2;0.074670787;2.12722804;1.880605885;0.542667458;12.6123;3.223912971;2.038663842;0.389964073;-6.956265034;-5.455916649;NaN;-6.993605163;NaN;NaN;-3.302316026;-3.996393208;-7.171416513;-6.905921783;-0.023940
31/10/94;0.6351;3.9108;0.2860712737;0.0014;0.0023;0.0022;0.0009;0.0260153431;0.000275;-0.0025;-0.0050;0.0011584215;-0.0007717289;-1.28978;-1.269155885;-0.50804202055214;-0.51203821040657;-0.781733592929313;0.0767750000000000;0.0063;0.88881007;0.802386973;0.62058521;0.760321374;0.909060562;0.84328374;1.02100735;1.166782972;1.01107516;1.248846069;0.920789134;1.833910612;0.619447068;1.384446663;-0.004250952;0.979814501;0.531587495;-1.059496839;0.5154;253;0.039965346;0.245473495;0.343020284;-0.1;0.6;-9.703386592;-1.47828779;7.335334351;12.56031224;3.063417597;0.949302691;0.18291763;0.113235498;-0.57456413;0.038639877;0.169298619;0.264123411;0.028956132;0.200234937;0.304270736;0.351394065;0.315837947;-0.246466236;0.03619348;41.1;0.2;41.8;7.279318835;4.820281566;5.768320996;6.483107351;5.863631176;7.242082359;4.875197323;5.762051383;6.381816017;5.877735782;0.223056564;2.752398915;1.957455364;0.69452041;0.59788268;-0.01;-0.260612016;-0.063121764;-0.119986302;0.048691651;-1.822906281;-1.63268082;0.598014024;-0.161893063;-0.313638664;0.000317611;-0.676861529;-0.070743811;0.036765631;-2.957869971;0.03;0.49;0.33;0.35;0.35;0.32;0.28;0.23;0.22;0.75;0.19;0.63;1.35;2.64;2.98;3.81;4.44;-1.062709481;-1.910786405;-0.427440178;2.540719803;-0.273638451;-0.080217342;0.079628666;-0.001747759;0.778344282;6.55674679;3.463316591;-0.134183045;-0.749963588;-5.40E-05;0.044934357;-0.074211506;-0.000253157;0.060474543;-0.066955744;-0.068704786;-0.068752022;0.057783529;-1.29E-05;-0.151741042;0.151735637;-0.000993571;0.135208106;-0.000615731;1.2;0.054536135;-2.534609097;-2.625887635;-1.183283202;15.0495;-1.421301043;-1.424532519;-0.464997941;1.298028296;-3.428153069;NaN;2.08658471;NaN;NaN;-0.415173953;0.882793796;2.322229867;1.478201676;0.022619
30/11/94;0.6311;3.7636;0.2989926143;0.0033;0.0011;0.0012;-0.0001;0.0229305310;0.000283;0.0066;0.0018;0.0008363828;-0.0005588157;-1.24316;-1.283464832;-0.43009986348187;-0.51558165103279;-0.813058878041445;0.0763916666666667;0.0064;-0.021931736;-0.051485633;0.072852671;0.877159629;0.080139848;0.614489484;0.373707265;0.408959589;0.016884762;-0.15781168;0.08403846;1.159733433;0.915643398;1.111634532;0.792926474;0.75472996;-3.398992983;3.398266536;0.3224;-51;0.012248108;0.11151783;0.324983796;-0.2;-1.3;7.737349732;-5.353200656;-10.29194291;-13.14389039;-7.910034857;-1.632936193;0.355341514;0.330262772;-0.069868998;0.635411785;0.244684072;0.370551375;0.057887122;0.361570363;0.435507285;0.316147433;0.523947286;-0.15980246;0.118829287;41.2;-0.1;41.8;7.320526962;5.170483995;5.891644212;6.452048954;5.826000107;7.200424893;4.919980926;5.697093487;6.380122537;5.752572639;1.37705669;0.327787065;3.3951199;0.283459313;0.660474617;0.01;0.208531735;0.134842839;-0.184545448;0.607689831;1.668939065;1.728569818;0.013548694;0.040137576;-0.864084492;0.000346835;-0.605525087;-0.385433999;0.035131712;-3.127384851;0.53;0.3;0.34;0.33;0.43;0.32;0.22;0.11;0.12;0.52;0;0.43;1.25;2.43;2.67;3.39;4.03;0.77309631;2.40599014;-0.314669017;-1.076490556;1.060783428;0.795166688;0.972187832;0.329392894;2.319133707;0.756558509;0.598722016;0.200423023;0.073465009;0.292986596;-0.048682396;0.148257996;0.158226285;0.060033159;0.13271308;0.136845583;0.136939281;0.020854702;0.16105756;0.217233346;-0.083016166;-0.07932655;-0.895770361;-0.000612687;-1.1;-0.05188224;0.563255142;0.352843835;0.466410283;16.2495;-3.531011082;-5.880397836;-4.010309452;-0.125221648;2.832270833;NaN;-1.501659466;NaN;NaN;-2.935844552;-4.050769192;-0.517901073;-0.535928992;-0.036248
31/12/94;0.6271;3.6271;0.2915683000;0.0034;-0.0022;-0.0022;-0.0009;0.0166016236;0.000258;0.0161;0.0157;0.0007049267;-0.0005760069;-1.24911;-1.236887537;-0.40605317045972;-0.51906545000415;-0.843058493203146;0.0752333333333333;0.0064;0.474841697;0.415193688;0.265059228;0.748162733;0.484975965;1.044626553;0.810829655;0.81061207;0.769309683;0.941553562;0.704197861;0.953437053;1.33514108;2.253018185;0.675693393;1.106666093;1.67225382;-0.952522486;0.6164;153;0.032436317;0.045481766;0.164502097;-0.1;-0.2;-1.461564479;-0.835271678;-6.910004688;-6.476151144;-7.264384305;-1.474228174;0.255135162;0.195037444;-0.455342293;0.306631133;0.18021689;0.223615863;0.115673813;0.270053798;0.310526229;0.3641273;0.168712589;-0.130937678;0.108373124;41.3;0.1;41.8;7.28276118;4.919980926;5.789960171;6.466144724;5.85220248;7.241366283;5.117993812;5.777652323;6.401917197;5.713732806;2.712821385;1.620386695;-3.864333976;0.082581991;0.747936594;-0.02;-0.078219684;-0.106139547;-0.223627152;0.232737503;1.341087033;1.209289031;-0.219276937;0.349692494;1.553647167;0.001562001;-1.270482053;-1.482786421;0.054623058;-3.788816046;0.16;0.45;0.31;0.49;0.6;0.06;-0.15;-0.22;-0.22;0.81;0.15;0.76;1.69;2.33;2.36;3.01;3.65;1.980390799;2.537762404;2.157616702;-1.937860445;1.786539891;-0.081221766;-0.245036377;-0.334209933;0.0845021;-7.511333069;0.02300866;-0.067313083;0.07430489;-0.074250718;-0.001752314;0.147600208;-0.079960795;-0.182351651;-0.199578577;0.067815035;-0.000421641;-0.125630297;-0.317140439;-0.044670767;-0.118705732;-0.157047322;0.206350925;-0.082745193;3.5;-0.148914111;-0.558353662;0.657993411;0.925356094;13.8066;-0.744817983;1.521374661;2.60183768;-0.421139809;0.503170409;NaN;6.767249551;NaN;NaN;0.115147149;2.591806326;-0.517335094;-0.374771346;0.014955
31/01/95;0.0000;2.1019;0.2908537344;0.0031;0.0000;-0.0002;-0.0019;0.0150997844;0.000092;0.0273;0.0256;0.0002893889;-0.0007797873;-1.27310;-1.249111664;-0.40902144351094;-0.52240417781746;-0.864077860427221;0.0732416666666667;0.0062;0.464403297;0.281673243;-0.004842341;0.440861509;0.433037778;0.182673601;0.134148058;0.096771454;-0.117021819;0.472257513;-0.34221377;0.594233312;0.242406698;0.251694769;0.494111103;0.183554249;0.355987655;0.844862415;-0.1638;-153;-0.032436317;0.06591184;-0.046514613;0.1;-0.7;6.850198517;0.835271678;-3.767849462;-5.973295881;-1.994894378;3.137153871;0.288826243;0.224903862;-0.263643707;0.152963701;0.2610286;0.281239578;0.230946985;0.304682036;0.334966075;0.445334595;0.37205095;-0.145687671;0.046409695;41.3;0.1;41.8;7.249215057;4.844187086;5.666426688;6.486160789;5.814130532;7.156176637;4.934473933;5.65248918;6.340359304;5.673323267;-0.862086705;-1.340184047;1.59694615;-0.482654008;0.992900875;0.01;0.078193256;0.194893048;-0.09476224;-1.804869211;-3.616345309;-3.593038478;0.772601193;-0.104227327;-1.014272107;0.000397122;2.185998132;2.022341372;-0.062608644;-0.858972693;0.08;-0.04;0.11;0;-0.09;-0.02;-0.03;0;-0.02;0.69;0.18;0.68;1.52;2.23;2.25;2.93;3.55;-0.412039382;-3.258165225;-0.416508061;1.014913126;1.705661333;-0.159040173;-0.242096562;0.651903575;-0.309934356;10.05657981;-0.627779854;0.066067799;0.378014979;-0.073604962;-0.094031235;-0.295858204;-0.000561534;0.361954008;0.264856785;-0.000744481;0.067723188;0.136390413;0.474110151;-0.116005459;0.165111559;-0.078339213;-0.345709849;0.081730753;2.5;0.210026261;0.666402532;-0.946586822;-0.115710004;11.7119;0.101926418;-5.421829216;-3.918717631;-2.550498419;-5.261225862;NaN;-3.5754809;NaN;NaN;-1.83576114;-6.273720307;-2.440232689;-1.007809286;0.026000
28/02/95;0.0000;2.0587;0.2787300356;0.0011;-0.0020;-0.0023;-0.0022;0.0145387551;0.000050;0.0287;0.0289;0.0004724322;-0.0007155156;-1.30854;-1.273099304;-0.42387352116665;-0.52523351904156;-0.884664494035609;0.0709916666666667;0.0059;0.226465623;0.211071231;-0.184182942;-0.564253757;-1.587144414;-0.162754152;-0.088704748;0.010574669;0.193736283;-0.558133545;0.481559142;0.002723969;-0.254565271;-0.123401865;-0.658084513;-0.284734742;3.341233213;0.109406407;-0.5627;8;0.015818542;0.058299548;0.21234748;-0.2;-0.1;-6.966500139;1.513443242;-2.151527835;5.794724405;-8.891277645;1.266311148;0.168097536;-0.190270328;-0.830613594;-0.805682471;0.017377704;0.212827787;-0.274308986;0.25675603;0.270544636;0.44895973;0.263874332;-0.131300624;0.051541079;40.9;-0.2;41.7;7.182352112;4.86753445;5.65248918;6.335054251;5.82008293;7.134093721;4.718498871;5.613128106;6.284134161;5.805134969;0.808602596;2.232647821;3.508116284;0.27595581;0.753217016;0.01;-0.408822049;-0.243559019;-0.336700655;-0.253168654;-3.379642328;-3.276281344;0.232560279;0.01194771;-0.725905116;-8.39E-05;3.520322965;3.08627931;-0.097991787;0.450274443;0.39;-0.07;0.06;-0.18;-0.35;-0.39;-0.31;-0.2;-0.23;0.23;-0.15;0.11;0.78;1.45;1.55;2.34;2.93;-1.03961908;-1.157257422;-1.544655333;-0.165257776;-0.902732078;-0.000558882;0.079838473;-0.334048925;-0.203768147;-1.765996157;-3.988690226;-0.000706396;-0.302858358;0.144661179;0.044964307;0.147601503;0.156550341;-0.182340621;-0.067034865;-0.000740435;-0.068700323;-0.024253431;-0.363860017;0.089244527;0.000810883;0.390778145;1.448074503;0.081128061;-2.5;-0.769094699;-2.787554351;-1.02754179;-1.626129349;11.1973;-0.448280804;5.184131262;2.412803354;0.497373157;-0.406552191;NaN;3.187327608;NaN;-8.936088451;-4.774199773;-8.167844816;0.589913224;0.576183767;0.039228
31/03/95;0.0000;2.0171;0.3138765419;0.0006;-0.0014;-0.0015;-0.0003;0.0144031801;-0.000033;0.0091;0.0095;0.0004843187;-0.0005667705;-1.33550;-1.308538015;-0.43066462952698;-0.52800578686380;-0.904835852899389;0.0707250000000000;0.0058;0.254127782;0.232066907;0.525799182;-0.035344671;0.927145005;0.143956903;0.196142919;0.192212369;-0.069364614;-0.209847542;-0.015612958;0.921103229;0.078852435;0.618912855;-0.320430029;0.259699707;-0.618510649;0.75104605;-0.1089;-93;-0.010254216;-0.005298555;0.021610114;0;0.3;-0.233009814;3.532672286;-2.504448686;-16.47819097;8.741912419;0.737466469;0.17979149;0.207549692;0.124146509;0.95841255;-0.011584801;0.144850588;-0.246073802;0.172938394;-0.029555195;0.257242061;-0.198744722;0.043786033;0.103002533;41;-0.1;41.5;7.13009851;4.828313737;5.620400866;6.34738921;5.624017506;7.111512116;4.852030264;5.613128106;6.324358962;5.583496309;-0.856768441;-0.631147285;-1.037315572;0.484537386;0.93177344;0.02;0.286981895;0.105988674;-0.164445251;1.919763633;4.595730132;4.352363707;-0.81991121;-0.195677694;0.859434133;0.000772887;2.303526223;2.975117107;-0.062278935;-0.725576344;0.06;0;-0.04;-0.14;-0.27;-0.32;-0.27;-0.14;-0.15;0.17;-0.25;-0.09;0.45;1.07;1.22;2.14;2.72;-3.67148265;-8.242462201;-8.181448874;1.777992743;0.512785113;-0.079018395;-0.080481044;-0.246354457;-1.365288755;-2.849624358;-1.568850676;-0.066818361;0.454373539;-0.001314663;-0.04719416;-0.147601503;-0.236374065;0.058960512;-0.000696182;-0.136146057;-0.000415928;0.008090705;0.21033851;-0.098218433;0.005492995;-0.15704216;-0.828013728;-0.327332534;-4.8;0.480273552;2.051503761;1.732202456;0.64629151;11.9713;2.614227773;3.994771051;4.021292764;-0.293680953;-2.09969028;NaN;-7.414064875;NaN;-3.047981132;-9.380088733;-3.046173143;4.18462928;3.597726858;0.029334
30/04/95;0.4823;1.9069;0.3019947008;-0.0004;-0.0009;-0.0010;-0.0010;0.0130183486;-0.000067;0.0169;0.0175;0.0002569276;-0.0006268823;-1.35825;-1.330677911;-0.43917172467954;-0.53083067445643;-0.919082729965186;0.0697916666666667;0.0057;0.117246387;0.167343891;-0.164216868;-0.751100318;0.39124948;-0.063909825;-0.277056346;-0.27387267;-0.396473309;-0.25458628;-0.450049782;0.101352271;0.198299424;-0.048114603;-0.218191644;-0.205551318;-0.680104815;-1.602025462;-0.5008;60;-0.02868869;0.364189025;-0.008003201;0.4;0.3;5.961780282;4.047043888;7.81910735;11.06153885;5.4539142;2.882377832;0.138475763;0.099298443;-0.372902856;0.190585154;0.08685331;0.154276378;-0.014493804;0.148147386;0.257259278;0.139528417;0.379800303;-0.087591246;0.036025836;40.5;-0.6;41;7.14440718;4.682131227;5.627621114;6.340359304;5.749392986;7.138073034;4.859812404;5.627621114;6.289715571;5.746203191;1.527068396;-0.977368119;0.229625934;-0.27760925;0.806063889;0;0.287507045;0.197370785;-0.164716119;0.213770225;2.382574572;2.353980993;-0.441108751;-0.116792207;-0.279078322;0.000546459;2.949087913;2.89412509;-0.065204061;-0.107075187;0.07;-0.03;-0.08;-0.12;-0.16;-0.19;-0.14;-0.09;-0.1;0.07;-0.4;-0.28;0.22;0.81;1.01;1.98;2.55;-3.337300764;-2.814891608;-7.845288025;0.442713116;-2.263108907;0.078092767;0.079521038;0.077701967;1.944041216;6.766251875;-1.397890273;0.197430324;-0.454373539;0.214444633;-0.092479599;0.441501821;0.07797099;-0.001289295;-0.000692523;0.270086828;0.202494186;0.077909893;-0.157620461;0.42815455;-0.007029171;-0.078214958;0.136004605;0.081665991;2.2;0.349781761;1.388148548;-0.572857714;4.962297642;12.5168;1.524988568;1.558795593;-0.151278108;3.969894831;5.391742621;NaN;3.832158893;NaN;6.707894561;-0.765773288;1.845644602;2.480220295;2.29976845;0.029395
31/05/95;0.4799;1.8713;0.2922642542;-0.0008;-0.0038;-0.0040;-0.0068;0.0107428203;0.000017;0.0790;0.0631;0.0010114473;-0.0003976842;-1.38912;-1.353455028;-0.45612710179807;-0.53370159285934;-0.932995903084283;0.0629750000000000;0.0055;0.078979579;0.001337623;0.719265857;0.733639719;0.967291178;0.33911346;0.376912671;0.442848108;0.233136088;-0.85503501;0.643101854;0.936772756;0.29240672;0.400888553;0.225768291;0.2103139;4.374318799;-1.05251227;-0.1609;-296;-0.024240283;-0.558916298;-0.420266413;-0.2;-0.6;-4.763698318;-1.616368666;4.119394313;17.36361489;-7.11182708;5.56740333;-0.017085401;-0.233291677;-0.356443079;-0.611155455;-0.110026939;-0.057825753;-0.188610865;0.036204106;-0.021061943;0.037174722;-0.02883153;-0.02921414;-0.082363847;40.5;0.2;41.1;7.180831199;4.86753445;5.560681631;6.363028104;5.840641657;7.147559271;4.795790546;5.627621114;6.302618976;5.786897381;-1.344161473;0.944659091;4.336223163;0.602458415;0.664461866;0.01;-0.57512593;0.480159107;0.514918599;-1.242001962;-5.859802097;-5.824231863;0.673153917;0.157149175;-0.087551997;0.00061378;3.082475662;3.147169897;-0.067043071;0.317552836;-0.04;-0.06;0.02;-0.1;-0.27;-0.45;-0.43;-0.38;-0.4;0.05;-0.34;-0.34;-0.01;0.4;0.62;1.64;2.19;0.654221919;2.678151137;1.686273904;-1.245829492;-1.11798322;-0.1569241;-0.159808035;-0.401701742;-2.620784491;-7.530529007;-0.949980818;-0.198606691;-0.000517314;-0.217818635;0.04510768;-0.294766652;-0.156678234;-0.120186164;-0.000688893;-0.270818282;-0.203731863;-0.109414036;-0.369338065;-0.229157609;-0.010083846;-0.000241492;-0.20517398;0.162932582;-2.7;0.724677985;0.067893829;0.567339653;-4.516946947;12.4586;1.665679365;3.912290561;3.940846994;2.834844007;3.798616377;NaN;3.084525914;NaN;2.715710395;-0.344851313;-6.008087182;3.142805438;-3.929239669;0.039809
